,ASVno,totalcount,Rel.abun,taxonomy,Genera
ASV_2103,ASV_2103,86,0.005602427,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta ,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia
ASV_2104,ASV_2104,86,0.005602427,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2105,ASV_2105,86,0.005602427,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Cordyceps;Cordyceps bassiana ,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Cordyceps
ASV_2106,ASV_2106,85,0.005537283,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria
ASV_2107,ASV_2107,85,0.005537283,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_2108,ASV_2108,85,0.005537283,Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;;,Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;
ASV_2109,ASV_2109,85,0.005537283,Fungi;;;;;;,Fungi;;;;;
ASV_2110,ASV_2110,85,0.005537283,Fungi;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Ustilago;Ustilago nunavutica ,Fungi;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Ustilago
ASV_2111,ASV_2111,85,0.005537283,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia
ASV_2112,ASV_2112,85,0.005537283,Fungi;Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae;Leucosporidium;Leucosporidium yakuticum ,Fungi;Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae;Leucosporidium
ASV_2113,ASV_2113,85,0.005537283,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia
ASV_2115,ASV_2115,85,0.005537283,Fungi;Ascomycota;Sordariomycetes;Sordariales;Podosporaceae;Podospora;,Fungi;Ascomycota;Sordariomycetes;Sordariales;Podosporaceae;Podospora
ASV_2117,ASV_2117,85,0.005537283,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2118,ASV_2118,85,0.005537283,Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Udeniomyces;Udeniomyces pyricola ,Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Udeniomyces
ASV_2119,ASV_2119,85,0.005537283,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2120,ASV_2120,84,0.005472138,Fungi;Ascomycota;Eurotiomycetes;Aspergillaceae;Penicillium;;,Fungi;Ascomycota;Eurotiomycetes;Aspergillaceae;Penicillium;
ASV_2121,ASV_2121,84,0.005472138,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium roseopurpureum ,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium
ASV_2122,ASV_2122,84,0.005472138,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Meliniomyces;,Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Meliniomyces
ASV_2123,ASV_2123,84,0.005472138,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2124,ASV_2124,84,0.005472138,Fungi;;;;;;,Fungi;;;;;
ASV_2125,ASV_2125,84,0.005472138,Fungi;;;;;;,Fungi;;;;;
ASV_2126,ASV_2126,84,0.005472138,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2128,ASV_2128,84,0.005472138,Fungi;;;;;;,Fungi;;;;;
ASV_2129,ASV_2129,84,0.005472138,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2130,ASV_2130,84,0.005472138,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;Acremonium;Acremonium brachypenium ,Fungi;Ascomycota;Sordariomycetes;Hypocreales;;Acremonium
ASV_2131,ASV_2131,84,0.005472138,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_2132,ASV_2132,83,0.005406994,Fungi;Basidiomycota;Agaricomycetes;Russulales;Peniophoraceae;Peniophora;Peniophora quercina ,Fungi;Basidiomycota;Agaricomycetes;Russulales;Peniophoraceae;Peniophora
ASV_2133,ASV_2133,83,0.005406994,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Drechmeria;Drechmeria coniospora ,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Drechmeria
ASV_2134,ASV_2134,83,0.005406994,Fungi;Ascomycota;Leotiomycetes;Helotiales;;;,Fungi;Ascomycota;Leotiomycetes;Helotiales;;
ASV_2135,ASV_2135,83,0.005406994,Fungi;;;;;;,Fungi;;;;;
ASV_2136,ASV_2136,83,0.005406994,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Catenulostroma;Catenulostroma hermanusense ,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Catenulostroma
ASV_2137,ASV_2137,83,0.005406994,Fungi;;;;;;,Fungi;;;;;
ASV_2138,ASV_2138,83,0.005406994,Fungi;Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthaceae;Arxiella;Arxiella terrestris ,Fungi;Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthaceae;Arxiella
ASV_2139,ASV_2139,83,0.005406994,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium
ASV_2140,ASV_2140,83,0.005406994,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium
ASV_2141,ASV_2141,83,0.005406994,Fungi;;;;;;,Fungi;;;;;
ASV_2143,ASV_2143,82,0.005341849,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;
ASV_2144,ASV_2144,82,0.005341849,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
ASV_2146,ASV_2146,82,0.005341849,Fungi;Rozellomycota;;;;;,Fungi;Rozellomycota;;;;
ASV_2147,ASV_2147,82,0.005341849,Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Phaeoclavulina;,Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Phaeoclavulina
ASV_2148,ASV_2148,82,0.005341849,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2149,ASV_2149,82,0.005341849,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;
ASV_2150,ASV_2150,82,0.005341849,Fungi;Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae;Selenophoma;Selenophoma mahoniae ,Fungi;Ascomycota;Dothideomycetes;Dothideales;Saccotheciaceae;Selenophoma
ASV_2151,ASV_2151,82,0.005341849,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2152,ASV_2152,82,0.005341849,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;Vishniacozyma tephrensis ,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_2153,ASV_2153,81,0.005276705,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;
ASV_2154,ASV_2154,81,0.005276705,Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Apodospora;,Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Apodospora
ASV_2155,ASV_2155,81,0.005276705,Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis angularis ,Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis
ASV_2156,ASV_2156,81,0.005276705,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2157,ASV_2157,81,0.005276705,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;,Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron
ASV_2160,ASV_2160,81,0.005276705,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Plectosphaerella;,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Plectosphaerella
ASV_2161,ASV_2161,81,0.005276705,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;
ASV_2163,ASV_2163,80,0.00521156,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Clavulinaceae;;,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Clavulinaceae;
ASV_2165,ASV_2165,80,0.00521156,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_2166,ASV_2166,80,0.00521156,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomium;Chaetomium angustispirale ,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomium
ASV_2167,ASV_2167,80,0.00521156,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycodaceae;Hanseniaspora;Hanseniaspora valbyensis ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycodaceae;Hanseniaspora
ASV_2168,ASV_2168,80,0.00521156,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2169,ASV_2169,80,0.00521156,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2173,ASV_2173,80,0.00521156,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium
ASV_2174,ASV_2174,80,0.00521156,Fungi;Rozellomycota;;;;;,Fungi;Rozellomycota;;;;
ASV_2175,ASV_2175,80,0.00521156,Fungi;;;;;;,Fungi;;;;;
ASV_2176,ASV_2176,80,0.00521156,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_2177,ASV_2177,79,0.005146416,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Bisifusarium
ASV_2178,ASV_2178,79,0.005146416,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia;Naganishia bhutanensis ,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia
ASV_2179,ASV_2179,79,0.005146416,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2181,ASV_2181,79,0.005146416,Fungi;Basidiomycota;Cystobasidiomycetes;;;;,Fungi;Basidiomycota;Cystobasidiomycetes;;;
ASV_2182,ASV_2182,79,0.005146416,Fungi;;;;;;,Fungi;;;;;
ASV_2183,ASV_2183,79,0.005146416,Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;Venturia;,Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;Venturia
ASV_2184,ASV_2184,79,0.005146416,Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Iodophanus;,Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Iodophanus
ASV_2185,ASV_2185,79,0.005146416,Fungi;;;;;;,Fungi;;;;;
ASV_2186,ASV_2186,79,0.005146416,Fungi;Basidiomycota;Cystobasidiomycetes;;;;,Fungi;Basidiomycota;Cystobasidiomycetes;;;
ASV_1476,ASV_1476,78,0.005081271,Fungi;Ascomycota;Sordariomycetes;Sordariales;;;,Fungi;Ascomycota;Sordariomycetes;Sordariales;;
ASV_2187,ASV_2187,78,0.005081271,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia
ASV_2188,ASV_2188,78,0.005081271,Fungi;Ascomycota;Sordariomycetes;;;;,Fungi;Ascomycota;Sordariomycetes;;;
ASV_2189,ASV_2189,78,0.005081271,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Neodidymelliopsis;Neodidymelliopsis ranunculi ,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Neodidymelliopsis
ASV_2190,ASV_2190,78,0.005081271,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Psathyrella;,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Psathyrella
ASV_2191,ASV_2191,78,0.005081271,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2192,ASV_2192,78,0.005081271,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2193,ASV_2193,78,0.005081271,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia
ASV_2194,ASV_2194,78,0.005081271,Fungi;;;;;;,Fungi;;;;;
ASV_2195,ASV_2195,78,0.005081271,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_2196,ASV_2196,78,0.005081271,Fungi;Ascomycota;Sordariomycetes;Sordariales;;;,Fungi;Ascomycota;Sordariomycetes;Sordariales;;
ASV_2197,ASV_2197,78,0.005081271,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;
ASV_2198,ASV_2198,78,0.005081271,Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Kirschsteiniotheliaceae;Taeniolella;,Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Kirschsteiniotheliaceae;Taeniolella
ASV_2203,ASV_2203,78,0.005081271,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2204,ASV_2204,78,0.005081271,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Clitopilus;Clitopilus baronii ,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Clitopilus
ASV_2205,ASV_2205,78,0.005081271,Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Chionosphaeraceae;;,Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Chionosphaeraceae;
ASV_2206,ASV_2206,78,0.005081271,Fungi;;;;;;,Fungi;;;;;
ASV_2207,ASV_2207,78,0.005081271,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;
ASV_2208,ASV_2208,77,0.005016127,Fungi;Rozellomycota;;;;;,Fungi;Rozellomycota;;;;
ASV_2209,ASV_2209,77,0.005016127,Fungi;Basidiomycota;Microbotryomycetes;;Colacogloeaceae;Colacogloea;,Fungi;Basidiomycota;Microbotryomycetes;;Colacogloeaceae;Colacogloea
ASV_2210,ASV_2210,77,0.005016127,Fungi;Ascomycota;Sordariomycetes;Sordariales;;;,Fungi;Ascomycota;Sordariomycetes;Sordariales;;
ASV_2211,ASV_2211,77,0.005016127,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2212,ASV_2212,77,0.005016127,Fungi;Ascomycota;Sordariomycetes;Sordariales;;;,Fungi;Ascomycota;Sordariomycetes;Sordariales;;
ASV_2213,ASV_2213,77,0.005016127,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycodaceae;Hanseniaspora;Hanseniaspora nectarophila ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycodaceae;Hanseniaspora
ASV_2215,ASV_2215,77,0.005016127,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;;,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;;
ASV_2216,ASV_2216,77,0.005016127,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;Shiraia
ASV_2217,ASV_2217,77,0.005016127,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2218,ASV_2218,77,0.005016127,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Piskurozymaceae;Solicoccozyma;,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Piskurozymaceae;Solicoccozyma
ASV_2219,ASV_2219,77,0.005016127,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;
ASV_2220,ASV_2220,77,0.005016127,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma
ASV_2221,ASV_2221,77,0.005016127,Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Phaeoclavulina;,Fungi;Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Phaeoclavulina
ASV_2222,ASV_2222,77,0.005016127,Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Iodophanus;,Fungi;Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Iodophanus
ASV_2223,ASV_2223,77,0.005016127,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium
ASV_2224,ASV_2224,76,0.004950982,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia
ASV_2225,ASV_2225,76,0.004950982,Fungi;Ascomycota;Sordariomycetes;Sordariales;;;,Fungi;Ascomycota;Sordariomycetes;Sordariales;;
ASV_2226,ASV_2226,76,0.004950982,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2227,ASV_2227,76,0.004950982,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2228,ASV_2228,76,0.004950982,Fungi;Ascomycota;Sordariomycetes;Coniochaetales;;;,Fungi;Ascomycota;Sordariomycetes;Coniochaetales;;
ASV_2230,ASV_2230,76,0.004950982,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Tubulicium;,Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Tubulicium
ASV_2232,ASV_2232,76,0.004950982,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;;,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;
ASV_2234,ASV_2234,76,0.004950982,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia
ASV_2235,ASV_2235,76,0.004950982,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria
ASV_2236,ASV_2236,76,0.004950982,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Extremaceae;;,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Extremaceae;
ASV_2237,ASV_2237,76,0.004950982,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Meyerozyma;Meyerozyma carpophila ,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Meyerozyma
ASV_2238,ASV_2238,76,0.004950982,Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces;,Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces
ASV_2239,ASV_2239,76,0.004950982,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;;,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;
ASV_2240,ASV_2240,75,0.004885838,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae;Pterula;,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pterulaceae;Pterula
ASV_2241,ASV_2241,75,0.004885838,Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;;,Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;
ASV_2242,ASV_2242,75,0.004885838,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2243,ASV_2243,75,0.004885838,Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;Venturia;,Fungi;Ascomycota;Dothideomycetes;Venturiales;Venturiaceae;Venturia
ASV_2244,ASV_2244,75,0.004885838,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium
ASV_2245,ASV_2245,75,0.004885838,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium
ASV_2246,ASV_2246,75,0.004885838,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;;,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;
ASV_2247,ASV_2247,75,0.004885838,Fungi;Ascomycota;;;;;,Fungi;Ascomycota;;;;
ASV_2248,ASV_2248,75,0.004885838,Fungi;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;;,Fungi;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;
ASV_2249,ASV_2249,75,0.004885838,Fungi;Basidiomycota;Tremellomycetes;Tremellales;;;,Fungi;Basidiomycota;Tremellomycetes;Tremellales;;
ASV_2250,ASV_2250,75,0.004885838,Fungi;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Hormonema;Hormonema viticola ,Fungi;Ascomycota;Dothideomycetes;Dothideales;Dothioraceae;Hormonema
ASV_2251,ASV_2251,75,0.004885838,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;;,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;
ASV_2252,ASV_2252,75,0.004885838,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;;,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;
ASV_2253,ASV_2253,75,0.004885838,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium
ASV_2254,ASV_2254,75,0.004885838,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;;;,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;;
ASV_2255,ASV_2255,75,0.004885838,Fungi;Rozellomycota;;Gs11;;;,Fungi;Rozellomycota;;Gs11;;
ASV_2002,ASV_2002,74,0.004820693,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora
ASV_2257,ASV_2257,74,0.004820693,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia
ASV_2258,ASV_2258,74,0.004820693,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;;,Fungi;Ascomycota;Dothideomycetes;Pleosporales;;
ASV_2259,ASV_2259,74,0.004820693,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum;,Fungi;Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Acrospermum
ASV_2261,ASV_2261,74,0.004820693,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma;,Fungi;Basidiomycota;Cystobasidiomycetes;;Buckleyzymaceae;Buckleyzyma
ASV_2262,ASV_2262,74,0.004820693,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia;,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Knufia
