"","ASVno","totalcount","Rel.abun","taxonomy","Genera"
"ASV_180","ASV_180",1244,0.114239430786425,"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea"
"ASV_144","ASV_144",1243,0.114147598446564,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;multivorans","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia"
"ASV_181","ASV_181",1243,0.114147598446564,"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;NA","Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium"
"ASV_182","ASV_182",1242,0.114055766106704,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter"
"ASV_171","ASV_171",1240,0.113872101426983,"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;kroppenstedtii","Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium"
"ASV_183","ASV_183",1240,0.113872101426983,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_184","ASV_184",1234,0.11332110738782,"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;genitalium","Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium"
"ASV_160","ASV_160",1232,0.113137442708099,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;carolinensis","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax"
"ASV_188","ASV_188",1225,0.112494616329076,"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA"
"ASV_192","ASV_192",1209,0.111025298891308,"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;iodinum","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium"
"ASV_121","ASV_121",1200,0.110198807832564,"Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;NA","Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella"
"ASV_168","ASV_168",1185,0.108821322734657,"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermacoccaceae;Dermacoccus;NA","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermacoccaceae;Dermacoccus"
"ASV_175","ASV_175",1179,0.108270328695494,"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;amylolyticus","Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus"
"ASV_193","ASV_193",1178,0.108178496355634,"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas"
"ASV_195","ASV_195",1162,0.106709178917866,"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;NA","Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia"
"ASV_197","ASV_197",1160,0.106525514238145,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum"
"ASV_198","ASV_198",1157,0.106250017218564,"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA"
"ASV_187","ASV_187",1137,0.104413370421354,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Chujaibacter;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Chujaibacter"
"ASV_113","ASV_113",1132,0.103954208722052,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;echinoides","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas"
"ASV_201","ASV_201",1132,0.103954208722052,"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;NA","Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus"
"ASV_205","ASV_205",1123,0.103127717663308,"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia"
"ASV_207","ASV_207",1106,0.10156656788568,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas"
"ASV_208","ASV_208",1105,0.101474735545819,"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea"
"ASV_179","ASV_179",1090,0.100097250447912,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;rhizophila","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas"
"ASV_210","ASV_210",1088,0.0999135857681913,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas"
"ASV_212","ASV_212",1086,0.0997299210884704,"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;NA;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;NA"
"ASV_213","ASV_213",1076,0.0988115976898657,"Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Pontibacter;populi","Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Pontibacter"
"ASV_215","ASV_215",1071,0.0983524359905633,"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachia;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachia"
"ASV_216","ASV_216",1070,0.0982606036507028,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;frederiksbergensis","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas"
"ASV_223","ASV_223",1045,0.0959647951541911,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia"
"ASV_225","ASV_225",1037,0.0952301364353073,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_227","ASV_227",1036,0.0951383040954469,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys"
"ASV_228","ASV_228",1035,0.0950464717555864,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia"
"ASV_202","ASV_202",1033,0.0948628070758655,"Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;saprophyticus","Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus"
"ASV_229","ASV_229",1024,0.0940363160171212,"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;opacus","Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus"
"ASV_196","ASV_196",1023,0.0939444836772607,"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;mucilaginosa","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia"
"ASV_230","ASV_230",1023,0.0939444836772607,"Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;NA","Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus"
"ASV_231","ASV_231",1020,0.0936689866576793,"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;henricii","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter"
"ASV_232","ASV_232",1017,0.0933934896380979,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium"
"ASV_235","ASV_235",1013,0.0930261602786561,"Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;NA","Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus"
"ASV_236","ASV_236",1003,0.0921078368800513,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_237","ASV_237",1002,0.0920160045401909,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_239","ASV_239",992,0.0910976811415862,"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;coyleae","Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium"
"ASV_241","ASV_241",991,0.0910058488017257,"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Buchnera;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Buchnera"
"ASV_242","ASV_242",990,0.0909140164618652,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas"
"ASV_243","ASV_243",989,0.0908221841220048,"Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Chryseolinea;NA","Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Chryseolinea"
"ASV_244","ASV_244",986,0.0905466871024234,"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;niacini","Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus"
"ASV_245","ASV_245",984,0.0903630224227024,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;melonis","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas"
"ASV_246","ASV_246",981,0.090087525403121,"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea"
"ASV_247","ASV_247",976,0.0896283637038187,"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;NA","Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus"
"ASV_167","ASV_167",963,0.0884345432856326,"Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfohalobiaceae;Desulfovermiculus;NA","Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfohalobiaceae;Desulfovermiculus"
"ASV_248","ASV_248",956,0.0877917169066093,"Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter"
"ASV_250","ASV_250",954,0.0876080522268883,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Erythrobacter"
"ASV_170","ASV_170",952,0.0874243875471674,"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;grossensis","Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus"
"ASV_251","ASV_251",952,0.0874243875471674,"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;NA","Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium"
"ASV_234","ASV_234",941,0.0864142318087022,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;lactis","Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc"
"ASV_256","ASV_256",939,0.0862305671289813,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas"
"ASV_259","ASV_259",936,0.0859550701093999,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas"
"ASV_261","ASV_261",921,0.0845775850114928,"Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;NA;NA","Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;NA"
"ASV_262","ASV_262",920,0.0844857526716324,"Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;aggregatus","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus"
"ASV_263","ASV_263",918,0.0843020879919114,"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas"
"ASV_265","ASV_265",918,0.0843020879919114,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;NA;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;NA"
"ASV_266","ASV_266",908,0.0833837645933067,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Neorhizobium;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Neorhizobium"
"ASV_267","ASV_267",902,0.0828327705541439,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;paucimobilis","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas"
"ASV_269","ASV_269",899,0.0825572735345625,"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neokomagataea"
"ASV_270","ASV_270",895,0.0821899441751206,"Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;aerilata","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas"
"ASV_238","ASV_238",894,0.0820981118352601,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;currus","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum"
"ASV_252","ASV_252",893,0.0820062794953997,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;cecorum","Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus"
"ASV_166","ASV_166",889,0.0816389501359578,"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;billingiae","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia"
"ASV_272","ASV_272",882,0.0809961237569345,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_191","ASV_191",881,0.080904291417074,"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA"
"ASV_253","ASV_253",879,0.0807206267373531,"Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;equorum","Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus"
"ASV_220","ASV_220",874,0.0802614650380507,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;brachiatum","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum"
"ASV_275","ASV_275",866,0.079526806319167,"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;NA","Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella"
"ASV_276","ASV_276",860,0.0789758122800042,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia"
"ASV_111","ASV_111",853,0.0783329859009809,"Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;NA","Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora"
"ASV_209","ASV_209",850,0.0780574888813994,"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;parvula","Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella"
"ASV_281","ASV_281",846,0.0776901595219576,"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;NA","Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus"
"ASV_260","ASV_260",841,0.0772309978226552,"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Knoellia;NA","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Knoellia"
"ASV_283","ASV_283",841,0.0772309978226552,"Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Acidibacter;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Acidibacter"
"ASV_284","ASV_284",832,0.076404506763911,"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;ananatis","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea"
"ASV_287","ASV_287",815,0.074843356986283,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;boissieri","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_289","ASV_289",814,0.0747515246464225,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium"
"ASV_290","ASV_290",812,0.0745678599667016,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;1174-901-12;NA","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;1174-901-12"
"ASV_291","ASV_291",812,0.0745678599667016,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia"
"ASV_221","ASV_221",810,0.0743841952869807,"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;NA","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium"
"ASV_292","ASV_292",810,0.0743841952869807,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;boissieri","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_286","ASV_286",805,0.0739250335876783,"Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus;NA","Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus"
"ASV_295","ASV_295",805,0.0739250335876783,"Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niastella;NA","Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niastella"
"ASV_296","ASV_296",803,0.0737413689079574,"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia"
"ASV_297","ASV_297",801,0.0735577042282364,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter"
"ASV_299","ASV_299",800,0.0734658718883759,"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9;NA","Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9"
